ID,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
123,325,39.136123,-84.538728,10/25/2020 07:11:51 PM,22.4,NWW,11,0.6,51768.3,10/25/2020 07:13:18 PM,Standard Event,S-HAM25570,SPRING GROVE AV,BURLINGTON PL,GARRARD AV,CAMP WASHINGTON
124,325,39.143537,-84.537359,10/25/2020 07:14:00 PM,0.0,N,9,1.5,51769.2,10/25/2020 07:14:03 PM,Motion Stop,,,,,
125,311,39.14343,-84.537388,10/25/2020 07:14:13 PM,0.0,N,9,2.5,22663.9,10/25/2020 07:14:16 PM,Motion Stop,,,,,
126,311,39.14357,-84.537508,10/25/2020 07:15:48 PM,0.0,NWW,7,2.5,22663.9,10/25/2020 07:15:50 PM,Power Off,,,,,
127,311,39.136411,-84.5414,10/25/2020 07:12:12 PM,25.5,NW,11,1.2,22662.7,10/25/2020 07:13:58 PM,Standard Event,S-HAM25556,SPRING GROVE AV,MEEKER ST,AVON PL,CAMP WASHINGTON
128,325,39.143563,-84.537488,10/25/2020 07:14:56 PM,0.0,W,9,1.5,51769.2,10/25/2020 07:15:59 PM,Motion Stop,,,,,
129,311,39.136048,-84.538689,10/25/2020 07:11:53 PM,24.2,NWW,11,1.2,22662.7,10/25/2020 07:11:56 PM,Standard Event,S-HAM25570,SPRING GROVE AV,BURLINGTON PL,GARRARD AV,CAMP WASHINGTON
130,325,39.143307,-84.539999,10/25/2020 07:13:15 PM,22.4,E,11,1.3,51769,10/25/2020 07:13:18 PM,Standard Event,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
131,311,39.143085,-84.537653,10/25/2020 07:13:55 PM,0.0,E,9,2.5,22663.9,10/25/2020 07:13:58 PM,Motion Stop,S-HAM56065,MONMOUTH AV,WORKHOUSE DR,COLERAIN AV,CAMP WASHINGTON
132,325,39.136415,-84.541396,10/25/2020 07:12:09 PM,26.7,NW,11,0.7,51768.4,10/25/2020 07:13:18 PM,Standard Event,S-HAM25556,SPRING GROVE AV,MEEKER ST,AVON PL,CAMP WASHINGTON
133,311,39.143222,-84.538895,10/25/2020 07:13:32 PM,11.8,E,11,1.9,22663.3,10/25/2020 07:13:58 PM,Standard Event,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
134,325,39.143322,-84.537374,10/25/2020 07:13:51 PM,9.9,NNE,11,1.5,51769.2,10/25/2020 07:14:03 PM,Standard Event,,,,,
135,311,39.122692,-84.536085,10/25/2020 07:10:21 PM,24.2,N,11,0.6,22662,10/25/2020 07:11:56 PM,Standard Event,S-HAM27446,SPRING GROVE AV,BANK ST,HARRISON AV,WEST END
136,311,39.143435,-84.537387,10/25/2020 07:14:49 PM,3.7,N,10,2.5,22663.9,10/25/2020 07:14:52 PM,Motion Start,,,,,
137,311,39.14357,-84.537508,10/25/2020 07:15:11 PM,0.0,NWW,9,2.5,22663.9,10/25/2020 07:15:14 PM,Motion Stop,,,,,
138,311,39.14337,-84.540931,10/25/2020 07:13:13 PM,19.3,E,11,1.9,22663.3,10/25/2020 07:13:58 PM,Standard Event,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
139,325,39.12793,-84.536167,10/25/2020 07:10:52 PM,37.9,N,11,0,51767.7,10/25/2020 07:13:18 PM,Standard Event,S-HAM25614,SPRING GROVE AV,DRAPER ST,ALFRED ST,CAMP WASHINGTON
140,311,39.128307,-84.536246,10/25/2020 07:10:57 PM,37.3,N,11,0.6,22662,10/25/2020 07:11:56 PM,Standard Event,S-HAM25614,SPRING GROVE AV,DRAPER ST,ALFRED ST,CAMP WASHINGTON
141,311,39.120381,-84.536323,10/25/2020 07:10:03 PM,33.6,N,11,0,22661.4,10/25/2020 07:11:56 PM,Standard Event,S-HAM27446,SPRING GROVE AV,BANK ST,HARRISON AV,WEST END
142,325,39.143175,-84.538498,10/25/2020 07:13:33 PM,11.2,E,11,1.4,51769,10/25/2020 07:14:03 PM,Standard Event,I-GJ12733554,COLERAIN AV & MONMOUTH AV,,,CAMP WASHINGTON
143,325,39.133927,-84.537626,10/25/2020 07:11:33 PM,40.4,NNW,11,0.4,51768,10/25/2020 07:13:18 PM,Standard Event,S-HAM25576,SPRING GROVE AV,MARSHALL AV,TOWNSHIP ST,CAMP WASHINGTON
144,311,39.131181,-84.53693,10/25/2020 07:11:17 PM,29.8,N,11,0.6,22662,10/25/2020 07:11:56 PM,Standard Event,S-HAM25531,SPRING GROVE AV,STRAIGHT ST,MARSHALL AV,CAMP WASHINGTON
145,325,39.143563,-84.537488,10/25/2020 07:15:57 PM,0.0,W,7,1.5,51769.2,10/25/2020 07:16:00 PM,Power Off,,,,,
146,311,39.12553,-84.535918,10/25/2020 07:10:39 PM,39.8,N,11,0.6,22662,10/25/2020 07:11:56 PM,Standard Event,S-HAM27400,SPRING GROVE AV,HARRISON AV,BUCK ST,WEST END
147,311,39.14252,-84.541587,10/25/2020 07:12:55 PM,29.2,N,11,1.9,22663.3,10/25/2020 07:13:58 PM,Standard Event,S-HAM25557,SPRING GROVE AV,ALABAMA AV,MONMOUTH AV,CAMP WASHINGTON
148,311,39.133621,-84.537503,10/25/2020 07:11:35 PM,41.6,NNW,11,1.2,22662.7,10/25/2020 07:11:56 PM,Standard Event,S-HAM25576,SPRING GROVE AV,MARSHALL AV,TOWNSHIP ST,CAMP WASHINGTON
149,325,39.131405,-84.537003,10/25/2020 07:11:15 PM,29.8,N,11,0.2,51767.9,10/25/2020 07:13:18 PM,Standard Event,S-HAM25531,SPRING GROVE AV,STRAIGHT ST,MARSHALL AV,CAMP WASHINGTON
150,311,39.138887,-84.541716,10/25/2020 07:12:30 PM,37.3,N,11,1.9,22663.3,10/25/2020 07:13:58 PM,Standard Event,S-HAM25555,SPRING GROVE AV,AVON PL,ETHAN AV,CAMP WASHINGTON
151,311,39.118181,-84.535467,10/25/2020 07:09:45 PM,34.8,N,11,0,22661.4,10/25/2020 07:11:56 PM,Standard Event,S-HAM27405,DALTON AV,YORK ST,BANK ST,WEST END
152,325,39.143573,-84.537374,10/25/2020 07:14:41 PM,3.7,NNW,10,1.5,51769.2,10/25/2020 07:14:44 PM,Motion Start,,,,,
153,258,39.139512,-84.533393,10/25/2020 07:57:23 PM,0.0,SE,9,0,2622.4,10/25/2020 07:57:23 PM,Motion Stop,,,,,
154,258,39.139524,-84.533411,10/25/2020 07:57:19 PM,4.9,SSE,10,0,2622.4,10/25/2020 07:57:22 PM,Motion Start,,,,,
155,228,39.142305,-84.534169,10/25/2020 09:04:56 PM,5.3,SE,10,0,209128.8,10/25/2020 09:04:59 PM,Motion Start,,,,,
156,228,39.14376,-84.541491,10/25/2020 09:07:09 PM,19.6,N,11,0.3,209129.4,10/25/2020 09:08:36 PM,Standard Event,S-HAM25558,SPRING GROVE AV,MONMOUTH AV,LEDLIE ST,CAMP WASHINGTON
157,228,39.143061,-84.536322,10/25/2020 09:06:15 PM,32.2,W,11,0,209129.1,10/25/2020 09:08:36 PM,Standard Event,S-HAM56066,MONMOUTH AV,CENTRAL PKWY,WORKHOUSE DR,CAMP WASHINGTON
158,228,39.146563,-84.541243,10/25/2020 09:07:39 PM,30.6,N,11,0.5,209129.6,10/25/2020 09:08:36 PM,Standard Event,S-HAM21979,SPRING GROVE AV,ARLINGTON ST,BRASHEARS ST,CAMP WASHINGTON
159,228,39.143466,-84.534297,10/25/2020 09:05:49 PM,0.0,NW,9,0.2,209129,10/25/2020 09:05:52 PM,Motion Stop,I-GJ13073560,CENTRAL PKWY & MONMOUTH AV,,,CAMP WASHINGTON
160,228,39.149038,-84.541468,10/25/2020 09:07:57 PM,36.5,N,11,0.7,209129.8,10/25/2020 09:08:36 PM,Standard Event,S-HAM21915,SPRING GROVE AV,BRASHEARS ST,RALSTON AV,CAMP WASHINGTON
161,228,39.143246,-84.538454,10/25/2020 09:06:33 PM,6.1,NWW,11,0.1,209129.2,10/25/2020 09:08:36 PM,Standard Event,I-GJ12733554,COLERAIN AV & MONMOUTH AV,,,CAMP WASHINGTON
162,228,39.143397,-84.540386,10/25/2020 09:06:51 PM,24.4,W,11,0.2,209129.4,10/25/2020 09:08:36 PM,Standard Event,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
163,228,39.142672,-84.533281,10/25/2020 09:05:32 PM,19.8,NWW,11,0.1,209128.9,10/25/2020 09:05:52 PM,Standard Event,S-HAM27287,CENTRAL PKWY,BATES AV,MONMOUTH AV,CAMP WASHINGTON
164,228,39.143491,-84.534312,10/25/2020 09:05:57 PM,7.6,NW,10,0.2,209129,10/25/2020 09:05:57 PM,Motion Start,I-GJ13073560,CENTRAL PKWY & MONMOUTH AV,,,CAMP WASHINGTON
165,228,39.142288,-84.534352,10/25/2020 09:04:07 PM,0.0,SE,"12,9",0,209128.8,10/25/2020 09:04:43 PM,,,,,,
166,228,39.154172,-84.54206,10/25/2020 09:08:33 PM,34.1,NNE,11,1,209130.2,10/25/2020 09:08:36 PM,Standard Event,I-GJ12383677,COLERAIN AV & SPRING GROVE AV,,,NORTHSIDE
167,228,39.151643,-84.541944,10/25/2020 09:08:15 PM,37.2,NNW,11,0.8,209130,10/25/2020 09:08:36 PM,Standard Event,I-GJ12393648,SPRING GROVE AV & RALSTON AV,,,CAMP WASHINGTON
168,228,39.158066,-84.538105,10/25/2020 09:20:40 PM,37.6,SSW,11,1.1,209133.8,10/25/2020 09:21:18 PM,Standard Event,S-HAM07257,WILLIAM P DOOLEY BYPS,OLD LUDLOW AV,MAD ANTHONY ST,NORTHSIDE
169,228,39.159263,-84.533803,10/25/2020 09:09:29 PM,37.5,E,11,0.4,209130.8,10/25/2020 09:11:33 PM,Standard Event,S-HAM07512,WILLIAM P DOOLEY BYPS,MAD ANTHONY ST,DANE AV,NORTHSIDE
170,228,39.166944,-84.520149,10/25/2020 09:18:30 PM,6.3,W,10,0.2,209132.5,10/25/2020 09:18:31 PM,Motion Start,S-HAM27208,WINTON RD,SPRING GROVE AV,KEENAN AV,SPRING GROVE VILLAGE
171,228,39.168431,-84.515799,10/25/2020 09:13:14 PM,10.4,SWW,11,1.9,209132.3,10/25/2020 09:13:41 PM,Standard Event,,,,,
172,228,39.155813,-84.540141,10/25/2020 09:20:58 PM,38.4,SW,11,1.3,209133.9,10/25/2020 09:21:18 PM,Standard Event,S-HAM30567,WILLIAM P DOOLEY BYPS,ELMORE ST,OLD LUDLOW AV,NORTHSIDE
173,228,39.153783,-84.542441,10/25/2020 09:21:16 PM,35.4,SSW,11,1.5,209134.1,10/25/2020 09:21:18 PM,Standard Event,S-HAM29494,SPRING GROVE AV,MILLCREEK RD,SPRING GRVE AV TO I-74 EB EXWY RAMP,SOUTH CUMMINSVILLE
174,228,39.156117,-84.539568,10/25/2020 09:08:51 PM,38.8,NE,11,0,209130.3,10/25/2020 09:11:33 PM,Standard Event,S-HAM30567,WILLIAM P DOOLEY BYPS,ELMORE ST,OLD LUDLOW AV,NORTHSIDE
175,228,39.159988,-84.53055,10/25/2020 09:09:47 PM,36.5,NE,11,0.6,209130.9,10/25/2020 09:11:33 PM,Standard Event,S-HAM07511,SPRING GROVE AV,DANE AV,CRAWFORD AV,NORTHSIDE
176,228,39.143493,-84.54156,10/25/2020 09:22:26 PM,7.9,SSE,10,2.2,209134.8,10/25/2020 09:22:27 PM,Motion Start,S-HAM25558,SPRING GROVE AV,MONMOUTH AV,LEDLIE ST,CAMP WASHINGTON
177,228,39.167305,-84.519121,10/25/2020 09:18:10 PM,13.8,SWW,11,0.1,209132.5,10/25/2020 09:18:27 PM,Standard Event,,,,,
178,228,39.16695,-84.52012,10/25/2020 09:18:25 PM,0.0,SWW,9,0.2,209132.5,10/25/2020 09:18:27 PM,Motion Stop,S-HAM27208,WINTON RD,SPRING GROVE AV,KEENAN AV,SPRING GROVE VILLAGE
179,228,39.14777,-84.541401,10/25/2020 09:21:52 PM,41.5,S,11,1.9,209134.6,10/25/2020 09:22:26 PM,Standard Event,S-HAM21979,SPRING GROVE AV,ARLINGTON ST,BRASHEARS ST,CAMP WASHINGTON
180,228,39.168124,-84.516626,10/25/2020 09:13:39 PM,0.0,SWW,9,2,209132.3,10/25/2020 09:13:41 PM,Motion Stop,,,,,
181,228,39.159712,-84.531395,10/25/2020 09:20:04 PM,37.7,SWW,11,0.7,209133.4,10/25/2020 09:21:18 PM,Standard Event,S-HAM07511,SPRING GROVE AV,DANE AV,CRAWFORD AV,NORTHSIDE
182,228,39.143315,-84.539805,10/25/2020 09:22:44 PM,24.8,E,11,2.3,209134.9,10/25/2020 09:24:36 PM,Standard Event,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
183,228,39.167665,-84.514012,10/25/2020 09:12:32 PM,30.1,N,11,1.7,209132.1,10/25/2020 09:13:41 PM,Standard Event,S-HAM18344,W MITCHELL AV,SPRING GROVE AV,ESTE AV,SPRING GROVE VILLAGE
184,228,39.150847,-84.54186,10/25/2020 09:21:34 PM,42.3,SSE,11,1.7,209134.3,10/25/2020 09:22:26 PM,Standard Event,S-HAM21915,SPRING GROVE AV,BRASHEARS ST,RALSTON AV,CAMP WASHINGTON
185,228,39.143497,-84.534502,10/25/2020 09:23:36 PM,5.4,NEE,11,2.6,209135.2,10/25/2020 09:24:36 PM,Standard Event,I-GJ13073560,CENTRAL PKWY & MONMOUTH AV,,,CAMP WASHINGTON
186,228,39.168162,-84.516516,10/25/2020 09:13:34 PM,7.8,SWW,11,2,209132.3,10/25/2020 09:13:41 PM,Standard Event,,,,,
187,228,39.142625,-84.533303,10/25/2020 09:23:54 PM,23.8,SEE,11,2.7,209135.3,10/25/2020 09:24:36 PM,Standard Event,S-HAM27287,CENTRAL PKWY,BATES AV,MONMOUTH AV,CAMP WASHINGTON
188,228,39.158649,-84.537307,10/25/2020 09:09:11 PM,39.9,NE,11,0.2,209130.6,10/25/2020 09:11:33 PM,Standard Event,S-HAM07257,WILLIAM P DOOLEY BYPS,OLD LUDLOW AV,MAD ANTHONY ST,NORTHSIDE
189,228,39.165379,-84.520473,10/25/2020 09:18:48 PM,22.3,S,11,0,209132.6,10/25/2020 09:21:18 PM,Standard Event,S-HAM27208,WINTON RD,SPRING GROVE AV,KEENAN AV,SPRING GROVE VILLAGE
190,228,39.167929,-84.517515,10/25/2020 09:17:46 PM,7.0,SWW,11,0,209132.4,10/25/2020 09:18:27 PM,Standard Event,,,,,
191,228,39.164794,-84.521982,10/25/2020 09:19:06 PM,34.6,SWW,11,0.1,209132.7,10/25/2020 09:21:18 PM,Standard Event,S-HAM27220,SPRING GROVE AV,CATAFALQUE DR,WINTON RD,SPRING GROVE VILLAGE
192,228,39.166222,-84.514045,10/25/2020 09:11:31 PM,0.0,NE,9,1.6,209132,10/25/2020 09:11:33 PM,Motion Stop,I-GJ14793817,SPRING GROVE AV & W MITCHELL AV,,,SPRING GROVE VILLAGE
193,228,39.164762,-84.518692,10/25/2020 09:10:56 PM,38.5,E,11,1.3,209131.7,10/25/2020 09:11:33 PM,Standard Event,I-GJ14363799,SPRING GROVE AV & STATION AV,,,SPRING GROVE VILLAGE
194,228,39.142478,-84.533622,10/25/2020 09:24:12 PM,13.8,W,11,2.7,209135.4,10/25/2020 09:24:36 PM,Standard Event,,,,,
195,228,39.143004,-84.53634,10/25/2020 09:23:18 PM,26.1,E,11,2.5,209135.1,10/25/2020 09:24:36 PM,Standard Event,S-HAM56066,MONMOUTH AV,CENTRAL PKWY,WORKHOUSE DR,CAMP WASHINGTON
196,228,39.142222,-84.53433,10/25/2020 09:24:30 PM,5.3,SSE,11,2.8,209135.4,10/25/2020 09:24:36 PM,Standard Event,,,,,
197,228,39.144872,-84.5415,10/25/2020 09:22:10 PM,39.2,S,11,2.1,209134.8,10/25/2020 09:22:26 PM,Standard Event,S-HAM21975,SPRING GROVE AV,LEDLIE ST,ARLINGTON ST,CAMP WASHINGTON
198,228,39.164639,-84.522186,10/25/2020 09:10:38 PM,37.6,NEE,11,1.1,209131.5,10/25/2020 09:11:33 PM,Standard Event,S-HAM27220,SPRING GROVE AV,CATAFALQUE DR,WINTON RD,SPRING GROVE VILLAGE
199,228,39.163186,-84.52497,10/25/2020 09:19:24 PM,39.5,SW,11,0.3,209132.9,10/25/2020 09:21:18 PM,Standard Event,S-HAM56712,SPRING GROVE AV,CRAWFORD AV,CATAFALQUE DR,SPRING GROVE VILLAGE
200,228,39.169042,-84.5144,10/25/2020 09:12:50 PM,12.4,SWW,11,1.8,209132.2,10/25/2020 09:13:41 PM,Standard Event,,,,,
201,228,39.168118,-84.516666,10/25/2020 09:17:27 PM,5.0,W,10,0,209132.3,10/25/2020 09:17:30 PM,Motion Start,,,,,
202,228,39.142201,-84.534309,10/25/2020 09:24:33 PM,0.0,SE,9,2.8,209135.4,10/25/2020 09:24:36 PM,Motion Stop,,,,,
203,228,39.165262,-84.515377,10/25/2020 09:11:14 PM,37.0,NE,11,1.5,209131.9,10/25/2020 09:11:33 PM,Standard Event,S-HAM27231,SPRING GROVE AV,CLIFTON AV,W MITCHELL AV,SPRING GROVE VILLAGE
204,228,39.159213,-84.534967,10/25/2020 09:20:22 PM,40.8,W,11,0.9,209133.6,10/25/2020 09:21:18 PM,Standard Event,S-HAM07512,WILLIAM P DOOLEY BYPS,MAD ANTHONY ST,DANE AV,NORTHSIDE
205,228,39.143538,-84.54158,10/25/2020 09:22:24 PM,0.0,S,9,2.2,209134.8,10/25/2020 09:22:26 PM,Motion Stop,S-HAM25558,SPRING GROVE AV,MONMOUTH AV,LEDLIE ST,CAMP WASHINGTON
206,228,39.166236,-84.514016,10/25/2020 09:12:14 PM,6.3,NE,10,1.6,209132,10/25/2020 09:12:17 PM,Motion Start,I-GJ14793817,SPRING GROVE AV & W MITCHELL AV,,,SPRING GROVE VILLAGE
207,258,39.139468,-84.533244,10/25/2020 10:24:23 PM,0.0,SSW,9,0,2622.4,10/25/2020 10:24:24 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
208,258,39.139491,-84.533205,10/25/2020 10:24:35 PM,2.7,NNE,10,0,2622.4,10/25/2020 10:24:38 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
209,258,39.139561,-84.533269,10/25/2020 10:11:36 PM,2.3,NNE,10,0,2622.4,10/25/2020 10:11:39 PM,Motion Start,,,,,
210,258,39.139496,-84.533204,10/25/2020 10:24:36 PM,0.0,NNE,9,0,2622.4,10/25/2020 10:24:39 PM,Motion Stop,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
211,258,39.139477,-84.533243,10/25/2020 10:24:21 PM,1.7,SSW,10,0,2622.4,10/25/2020 10:24:24 PM,Motion Start,B-GJ13163509,I & I & CENTRAL PKWY & HOPPLE ST & I,W MARTIN LUTHER KING JR DR,I-75 NB EXWY TO HOPPLE ST RAMP,
212,258,39.139586,-84.533239,10/25/2020 10:11:39 PM,0.0,NNE,9,0,2622.4,10/25/2020 10:11:39 PM,Motion Stop,,,,,
213,258,39.139589,-84.533311,10/25/2020 10:47:49 PM,0.0,NWW,9,0,2622.4,10/25/2020 10:47:50 PM,Motion Stop,,,,,
214,258,39.139628,-84.53316,10/25/2020 10:54:50 PM,4.0,NE,10,0,2622.4,10/25/2020 10:54:54 PM,Motion Start,,,,,
215,258,39.139621,-84.533148,10/25/2020 10:54:58 PM,0.0,NEE,9,0,2622.4,10/25/2020 10:54:59 PM,Motion Stop,,,,,
216,258,39.13957,-84.533304,10/25/2020 10:47:45 PM,2.6,NWW,10,0,2622.4,10/25/2020 10:47:48 PM,Motion Start,,,,,
217,48,39.155724,-84.546423,10/25/2020 11:49:30 PM,13.0,W,11,1.5,95217.4,10/25/2020 11:49:38 PM,Standard Event,S-HAM28166,ELMORE ST,DIRR ST,MILLER ST,SOUTH CUMMINSVILLE
218,48,39.149716,-84.541544,10/25/2020 11:48:00 PM,36.7,N,11,0.8,95216.8,10/25/2020 11:48:21 PM,Standard Event,S-HAM21915,SPRING GROVE AV,BRASHEARS ST,RALSTON AV,CAMP WASHINGTON
219,48,39.14216,-84.534232,10/25/2020 11:45:11 PM,4.3,NNW,10,0,95215.8,10/25/2020 11:45:15 PM,Motion Start,,,,,
220,48,39.15574,-84.546612,10/25/2020 11:49:35 PM,0.0,W,9,1.5,95217.4,10/25/2020 11:49:38 PM,Motion Stop,S-HAM28166,ELMORE ST,DIRR ST,MILLER ST,SOUTH CUMMINSVILLE
221,48,39.144052,-84.541466,10/25/2020 11:47:19 PM,23.0,N,11,0.5,95216.5,10/25/2020 11:48:21 PM,Standard Event,S-HAM25558,SPRING GROVE AV,MONMOUTH AV,LEDLIE ST,CAMP WASHINGTON
222,48,39.152061,-84.542092,10/25/2020 11:48:18 PM,30.4,NNW,11,1,95217,10/25/2020 11:48:21 PM,Standard Event,S-HAM28174,SPRING GROVE AV,RALSTON AV,MILLCREEK RD,CAMP WASHINGTON
223,48,39.154083,-84.542153,10/25/2020 11:48:36 PM,21.1,NNE,11,1.1,95217.1,10/25/2020 11:49:38 PM,Standard Event,S-HAM29494,SPRING GROVE AV,MILLCREEK RD,SPRING GRVE AV TO I-74 EB EXWY RAMP,SOUTH CUMMINSVILLE
224,48,39.142411,-84.532911,10/25/2020 11:45:46 PM,0.0,NNE,9,0.1,95215.9,10/25/2020 11:45:49 PM,Motion Stop,S-HAM27287,CENTRAL PKWY,BATES AV,MONMOUTH AV,CAMP WASHINGTON
225,48,39.143388,-84.540526,10/25/2020 11:47:01 PM,27.3,W,11,0.3,95216.3,10/25/2020 11:48:21 PM,Standard Event,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
226,48,39.142455,-84.532904,10/25/2020 11:45:48 PM,9.9,N,10,0.1,95215.9,10/25/2020 11:45:50 PM,Motion Start,S-HAM27287,CENTRAL PKWY,BATES AV,MONMOUTH AV,CAMP WASHINGTON
227,48,39.155547,-84.544248,10/25/2020 11:49:12 PM,21.7,W,11,1.3,95217.3,10/25/2020 11:49:38 PM,Standard Event,I-GJ12183691,ELMORE ST & PRANG ST,,,NORTHSIDE
228,48,39.142493,-84.533637,10/25/2020 11:45:30 PM,11.2,NEE,11,0,95215.9,10/25/2020 11:45:49 PM,Standard Event,,,,,
229,48,39.143205,-84.53834,10/25/2020 11:46:42 PM,14.9,W,11,0.2,95216.2,10/25/2020 11:48:21 PM,Standard Event,I-GJ12733554,COLERAIN AV & MONMOUTH AV,,,CAMP WASHINGTON
230,48,39.143068,-84.536049,10/25/2020 11:46:24 PM,24.9,W,11,0.1,95216.1,10/25/2020 11:48:21 PM,Standard Event,B-GJ12973555,,,,CAMP WASHINGTON
231,48,39.142151,-84.534157,10/25/2020 11:43:42 PM,0.0,NEE,"12,9",0,95215.8,10/25/2020 11:44:59 PM,,,,,,
232,48,39.146929,-84.541212,10/25/2020 11:47:42 PM,35.4,N,11,0.7,95216.7,10/25/2020 11:48:21 PM,Standard Event,S-HAM21979,SPRING GROVE AV,ARLINGTON ST,BRASHEARS ST,CAMP WASHINGTON
233,48,39.143455,-84.534293,10/25/2020 11:46:06 PM,17.4,NW,11,0,95216,10/25/2020 11:48:21 PM,Standard Event,S-HAM27287,CENTRAL PKWY,BATES AV,MONMOUTH AV,CAMP WASHINGTON
234,48,39.155332,-84.542766,10/25/2020 11:48:54 PM,21.1,NNW,11,1.2,95217.2,10/25/2020 11:49:38 PM,Standard Event,I-GJ12323688,COLERAIN AV & ELMORE CT,,,NORTHSIDE
235,48,39.159565,-84.550408,10/25/2020 11:54:33 PM,41.0,NNW,11,0.2,95217.9,10/25/2020 11:56:06 PM,Standard Event,S-HAM29978,COLERAIN AV ACCS TO I-74 WB RAMP,COLERAIN AV ACCS,I-74 WB RAMP,NORTHSIDE
236,48,39.156055,-84.574166,10/25/2020 11:58:15 PM,0.0,SEE,7,2,95219.6,10/25/2020 11:58:18 PM,Power Off,,,,,
237,48,39.15561,-84.570675,10/25/2020 11:56:39 PM,31.7,NWW,11,1.6,95219.2,10/25/2020 11:57:47 PM,Standard Event,S-HAM29964,MONTANA AV,BALTIMORE AV,FARRELL DR,EAST WESTWOOD
238,48,39.156051,-84.574198,10/25/2020 11:57:45 PM,0.0,SW,9,2,95219.6,10/25/2020 11:57:47 PM,Motion Stop,,,,,
239,48,39.156689,-84.574414,10/25/2020 11:57:19 PM,13.0,S,11,1.9,95219.6,10/25/2020 11:57:47 PM,Standard Event,,,,,
240,48,39.157123,-84.573878,10/25/2020 11:57:01 PM,31.7,NWW,11,1.8,95219.4,10/25/2020 11:57:47 PM,Standard Event,S-HAM29964,MONTANA AV,BALTIMORE AV,FARRELL DR,EAST WESTWOOD
241,48,39.156843,-84.550029,10/25/2020 11:54:15 PM,29.8,N,11,0,95217.7,10/25/2020 11:56:06 PM,Standard Event,S-HAM21913,COLERAIN AVENUE ACCS,ELMORE ST,COLERAIN AV,SOUTH CUMMINSVILLE
242,48,39.156247,-84.568285,10/25/2020 11:56:21 PM,30.4,SSW,11,1.5,95219.1,10/25/2020 11:57:47 PM,Standard Event,S-HAM29964,MONTANA AV,BALTIMORE AV,FARRELL DR,EAST WESTWOOD
243,48,39.156135,-84.57414,10/25/2020 11:57:37 PM,5.0,S,11,2,95219.6,10/25/2020 11:57:47 PM,Standard Event,,,,,
244,130,39.147096,-84.547977,10/26/2020 06:19:23 AM,0.0,NE,9,0.1,78529,10/26/2020 06:19:34 AM,Motion Stop,,,,,
245,48,39.15591,-84.549327,10/25/2020 11:53:57 PM,21.1,W,11,0,95217.6,10/25/2020 11:56:06 PM,Standard Event,I-GJ11753692,ELMORE ST & LLEWELLYN AV,,,SOUTH CUMMINSVILLE
246,48,39.158137,-84.567404,10/25/2020 11:56:03 PM,20.5,SSW,11,1.4,95219,10/25/2020 11:56:06 PM,Standard Event,S-HAM30568,MONTANA AV,PUTZ PL,MONTANA AV TO I-74 EB EXWY RAMP,FAY APARTMENTS
247,48,39.161787,-84.55279,10/25/2020 11:54:51 PM,41.0,NWW,11,0.5,95218.1,10/25/2020 11:56:06 PM,Standard Event,S-HAM29978,COLERAIN AV ACCS TO I-74 WB RAMP,COLERAIN AV ACCS,I-74 WB RAMP,NORTHSIDE
248,48,39.162219,-84.556392,10/25/2020 11:55:09 PM,37.9,W,11,0.6,95218.2,10/25/2020 11:56:06 PM,Standard Event,S-HAM29978,COLERAIN AV ACCS TO I-74 WB RAMP,COLERAIN AV ACCS,I-74 WB RAMP,NORTHSIDE
249,48,39.158896,-84.564384,10/25/2020 11:55:45 PM,47.8,SWW,11,1.1,95218.7,10/25/2020 11:56:06 PM,Standard Event,S-HAM29982,I-74 WB EXWY TO MONTANA AV RAMP,I-74 WB EXWY,MONTANA AV RAMP,NORTHSIDE
250,48,39.161144,-84.560457,10/25/2020 11:55:27 PM,53.4,SW,11,0.9,95218.5,10/25/2020 11:56:06 PM,Standard Event,S-HAM52873,I-74 WB EXWY,COLERAIN AV ACCS TO I-74 WB RAMP,I-74 WB EXWY TO MONTANA AV RAMP,NORTHSIDE
